Date,Open,High,Low,Close,Adj Close,Volume
2019-07-25,11.482000,11.758000,11.328000,11.440000,9.180895,24008333
2019-07-26,11.410000,11.430000,11.252000,11.354000,9.111878,15809058
2019-07-29,11.330000,11.368000,11.036000,11.036000,8.856675,15077231
2019-07-30,11.030000,11.048000,10.542000,10.680000,8.570975,27623082
2019-07-31,10.696000,10.766000,10.574000,10.656000,8.551715,16629149
2019-08-01,10.604000,10.898000,10.588000,10.672000,8.564556,13560782
2019-08-02,10.430000,10.510000,10.250000,10.398000,8.344663,20586098
2019-08-05,10.260000,10.510000,10.200000,10.364000,8.317377,13209789
2019-08-06,10.440000,10.446000,10.272000,10.276000,8.246756,11786244
2019-08-07,9.987000,10.072000,9.634000,9.768000,7.839072,50891044
2019-08-08,9.787000,9.991000,9.648000,9.908000,7.951427,27210079
2019-08-09,9.609000,9.630000,9.254000,9.400000,7.543743,44713438
2019-08-12,9.471000,9.539000,9.264000,9.264000,7.434599,21466380
2019-08-13,9.230000,9.600000,9.071000,9.547000,7.661714,28690976
2019-08-14,9.512000,9.529000,9.134000,9.190000,7.375211,29767239
2019-08-16,9.270000,9.610000,9.143000,9.531000,7.648874,36340626
2019-08-19,9.700000,9.824000,9.650000,9.763000,7.835060,22920566
2019-08-20,9.710000,9.738000,9.439000,9.544000,7.659307,21658618
2019-08-21,9.603000,9.720000,9.597000,9.633000,7.730732,14969761
2019-08-22,9.593000,9.880000,9.561000,9.755000,7.828640,18142685
2019-08-23,9.866000,9.897000,9.453000,9.453000,7.586277,22402016
2019-08-26,9.370000,9.631000,9.350000,9.590000,7.696222,19260801
2019-08-27,9.650000,9.777000,9.598000,9.719000,7.799748,18094420
2019-08-28,9.750000,9.910000,9.636000,9.890000,7.936980,25866695
2019-08-29,9.937000,10.286000,9.883000,10.176000,8.166502,28474491
2019-08-30,10.182000,10.250000,10.010000,10.060000,8.073410,21271826
2019-09-02,10.070000,10.238000,10.070000,10.114000,8.116746,13575392
2019-09-03,10.144000,10.200000,10.030000,10.122000,8.123166,12284279
2019-09-04,10.386000,10.418000,10.314000,10.330000,8.290092,20381106
2019-09-05,10.444000,10.706000,10.388000,10.690000,8.579000,24670150
2019-09-06,10.690000,10.784000,10.532000,10.632000,8.532454,21268798
2019-09-09,10.684000,10.980000,10.658000,10.938000,8.778027,17146146
2019-09-10,10.976000,11.120000,10.862000,10.896000,8.744321,25773680
2019-09-11,11.000000,11.120000,10.628000,10.760000,8.635179,27907875
2019-09-12,10.800000,11.048000,10.612000,10.984000,8.814943,33655275
2019-09-13,11.064000,11.484000,11.042000,11.456000,9.193737,29189509
2019-09-16,11.344000,11.462000,11.162000,11.260000,9.036441,20198076
2019-09-17,11.224000,11.246000,10.870000,10.884000,8.734691,25504219
2019-09-18,10.940000,11.030000,10.892000,10.904000,8.750742,15548236
2019-09-19,10.948000,11.196000,10.904000,11.152000,8.949769,17478073
2019-09-20,11.180000,11.206000,11.074000,11.170000,8.964212,25445805
2019-09-23,11.136000,11.154000,10.722000,10.786000,8.656044,21472826
2019-09-24,10.820000,10.896000,10.666000,10.698000,8.585422,19111920
2019-09-25,10.562000,10.606000,10.300000,10.574000,8.485908,23992598
2019-09-26,10.596000,10.686000,10.512000,10.654000,8.550110,13547294
2019-09-27,10.680000,10.864000,10.590000,10.804000,8.670489,14967221
2019-09-30,10.816000,10.936000,10.766000,10.820000,8.683328,15714658
2019-10-01,10.900000,11.086000,10.690000,10.690000,8.579000,23616770
2019-10-02,10.688000,10.710000,10.256000,10.256000,8.230704,25627905
2019-10-03,10.300000,10.330000,10.072000,10.198000,8.184158,18674080
2019-10-04,10.242000,10.264000,10.052000,10.208000,8.192183,15951286
2019-10-07,10.168000,10.332000,10.066000,10.286000,8.254781,14502784
2019-10-08,10.348000,10.348000,10.030000,10.166000,8.158478,14775069
2019-10-09,10.146000,10.282000,10.090000,10.160000,8.153662,13891787
2019-10-10,10.196000,10.572000,10.160000,10.564000,8.477883,22019405
2019-10-11,10.692000,10.938000,10.576000,10.924000,8.766792,26141519
2019-10-14,10.830000,10.910000,10.750000,10.868000,8.721851,11806306
2019-10-15,10.990000,11.222000,10.904000,11.214000,8.999524,22156151
2019-10-16,11.180000,11.474000,11.130000,11.412000,9.158424,26848944
2019-10-17,11.334000,11.614000,11.310000,11.436000,9.177685,21699130
2019-10-18,11.454000,11.578000,11.350000,11.500000,9.229048,18088503
2019-10-21,11.510000,11.820000,11.510000,11.742000,9.423258,19030142
2019-10-22,11.814000,11.870000,11.558000,11.684000,9.376712,18851650
2019-10-23,11.568000,11.698000,11.518000,11.660000,9.357450,13924678
2019-10-24,11.700000,11.784000,11.516000,11.606000,9.314115,14860992
2019-10-25,11.600000,11.622000,11.412000,11.534000,9.256333,10704686
2019-10-28,11.470000,11.624000,11.428000,11.582000,9.294854,10635921
2019-10-29,11.622000,11.736000,11.576000,11.704000,9.392762,15027944
2019-10-30,11.730000,11.760000,11.288000,11.484000,9.216207,20438226
2019-10-31,11.502000,11.520000,11.226000,11.368000,9.123114,14280251
2019-11-01,11.362000,11.552000,11.316000,11.524000,9.248307,12620707
2019-11-04,11.590000,11.808000,11.586000,11.768000,9.444122,18606696
2019-11-05,11.830000,12.010000,11.752000,11.962000,9.599813,18654579
2019-11-06,12.070000,12.386000,11.988000,12.086000,9.699328,32813988
2019-11-07,12.550000,12.950000,12.450000,12.806000,10.277145,43211555
2019-11-08,13.000000,13.000000,12.544000,12.610000,10.119850,28799200
2019-11-11,12.512000,12.562000,12.428000,12.500000,10.031572,16455007
2019-11-12,12.550000,12.778000,12.542000,12.754000,10.235415,21353393
2019-11-13,12.650000,12.678000,12.364000,12.476000,10.012312,24398554
2019-11-14,12.450000,12.530000,12.340000,12.374000,9.930454,14071307
2019-11-15,12.500000,12.516000,12.334000,12.440000,9.983421,15725807
2019-11-18,12.464000,12.502000,12.172000,12.340000,9.903169,14068492
2019-11-19,12.380000,12.606000,12.356000,12.376000,9.932059,17940762
2019-11-20,12.300000,12.410000,12.182000,12.362000,9.920825,14587599
2019-11-21,12.280000,12.524000,12.228000,12.470000,10.007498,13077166
2019-11-22,12.530000,12.652000,12.420000,12.440000,9.983421,16583185
2019-11-25,12.704000,12.800000,12.646000,12.800000,10.272331,16900398
2019-11-26,12.858000,12.966000,12.710000,12.730000,10.216153,17387395
2019-11-27,12.810000,12.844000,12.560000,12.660000,10.159977,11567618
2019-11-28,12.600000,12.656000,12.492000,12.534000,10.058859,8856876
2019-11-29,12.500000,12.666000,12.426000,12.562000,10.081329,12610609
2019-12-02,12.612000,12.694000,12.326000,12.368000,9.925640,17501515
2019-12-03,12.498000,12.590000,12.258000,12.312000,9.880698,17567816
2019-12-04,12.290000,12.548000,12.234000,12.548000,10.070095,20878150
2019-12-05,12.572000,12.650000,12.374000,12.380000,9.935270,12799223
2019-12-06,12.490000,12.774000,12.462000,12.750000,10.232204,20010447
2019-12-09,12.776000,12.866000,12.640000,12.744000,10.227389,14052575
2019-12-10,12.730000,12.886000,12.624000,12.856000,10.317271,13890237
2019-12-11,12.808000,12.978000,12.782000,12.858000,10.318877,13776049
2019-12-12,12.894000,13.270000,12.848000,13.266000,10.646307,25941161
2019-12-13,13.660000,13.692000,13.064000,13.086000,10.501853,32739440
2019-12-16,13.174000,13.324000,13.052000,13.320000,10.689644,14781451
2019-12-17,13.300000,13.314000,13.120000,13.236000,10.622232,15589995
2019-12-18,13.212000,13.350000,13.194000,13.294000,10.668777,10735760
2019-12-19,13.254000,13.504000,13.238000,13.494000,10.829284,15912512
2019-12-20,13.650000,13.650000,13.432000,13.460000,10.801997,30736610
2019-12-23,13.420000,13.438000,13.280000,13.340000,10.705694,10759586
2019-12-27,13.310000,13.344000,13.050000,13.118000,10.527534,14969185
2019-12-30,13.092000,13.160000,13.020000,13.020000,10.448886,9845981
2020-01-02,13.100000,13.504000,13.068000,13.488000,10.824468,18330296
2020-01-03,13.350000,13.374000,13.164000,13.328000,10.696064,15716046
2020-01-06,13.148000,13.178000,12.780000,13.082000,10.498642,20131839
2020-01-07,13.194000,13.290000,13.100000,13.160000,10.561238,12339617
2020-01-08,12.970000,13.370000,12.892000,13.328000,10.696064,19309384
2020-01-09,13.506000,13.620000,13.454000,13.518000,10.848544,16411325
2020-01-10,13.548000,13.578000,13.380000,13.400000,10.753846,11201399
2020-01-13,13.470000,13.482000,13.204000,13.290000,10.665568,10908766
2020-01-14,13.320000,13.410000,13.180000,13.398000,10.752241,9655557
2020-01-15,13.362000,13.390000,13.050000,13.050000,10.472961,14340440
2020-01-16,13.110000,13.196000,12.922000,13.116000,10.525928,14486481
2020-01-17,13.238000,13.282000,13.134000,13.150000,10.553214,11128819
2020-01-20,13.120000,13.134000,12.888000,12.920000,10.368634,11932930
2020-01-21,12.826000,13.004000,12.682000,12.994000,10.428020,14506795
2020-01-22,12.950000,12.974000,12.504000,12.570000,10.087749,23318511
2020-01-23,12.580000,12.758000,12.420000,12.556000,10.076514,17143775
2020-01-24,12.648000,12.810000,12.394000,12.444000,9.986631,14412139
2020-01-27,12.404000,12.676000,12.268000,12.336000,9.899960,20759400
2020-01-28,12.446000,12.734000,12.240000,12.642000,10.145532,16366367
2020-01-29,12.776000,12.834000,12.568000,12.640000,10.143927,11911356
2020-01-30,12.372000,12.510000,12.278000,12.384000,9.938480,12665020
2020-01-31,12.468000,12.470000,12.020000,12.082000,9.696116,19228240
2020-02-03,12.140000,12.262000,12.082000,12.206000,9.795630,10860324
2020-02-04,12.358000,12.614000,12.292000,12.580000,10.095775,18010366
2020-02-05,12.600000,12.900000,12.472000,12.832000,10.298011,19217977
2020-02-06,13.550000,13.950000,13.366000,13.878000,11.137454,50101756
2020-02-07,13.822000,13.968000,13.656000,13.906000,11.159924,19620982
2020-02-10,13.800000,14.072000,13.790000,13.964000,11.206470,16695911
2020-02-11,14.050000,14.248000,13.906000,14.174000,11.375001,21083621
2020-02-12,14.204000,14.430000,14.122000,14.122000,11.333269,23355492
2020-02-13,14.000000,14.140000,13.800000,14.028000,11.257833,20418251
2020-02-14,14.032000,14.062000,13.822000,13.886000,11.143873,12305778
2020-02-17,13.948000,14.182000,13.944000,14.150000,11.355741,12521690
2020-02-18,14.148000,14.442000,14.042000,14.060000,11.283513,16252838
2020-02-19,14.172000,14.220000,14.020000,14.132000,11.341294,13291130
2020-02-20,14.102000,14.192000,13.560000,13.718000,11.009049,20573139
2020-02-21,13.568000,13.570000,12.980000,13.184000,10.580500,37793197
2020-02-24,12.698000,12.774000,12.490000,12.640000,10.143927,34684864
2020-02-25,12.784000,12.790000,12.362000,12.412000,9.960949,21094079
2020-02-26,12.370000,12.650000,12.222000,12.552000,10.073303,23215395
2020-02-27,12.302000,12.352000,11.840000,12.002000,9.631914,31099941
2020-02-28,11.612000,11.756000,11.278000,11.538000,9.259543,36878343
2020-03-02,11.730000,11.740000,10.702000,11.030000,8.851859,44617918
2020-03-03,11.264000,11.398000,10.506000,10.562000,8.476276,36510218
2020-03-04,10.598000,10.686000,10.192000,10.294000,8.261201,34783544
2020-03-05,10.390000,10.390000,9.872000,10.134000,8.132796,37461021
2020-03-06,9.850000,10.012000,9.689000,9.952000,7.986736,36842774
2020-03-09,8.600000,8.923000,8.195000,8.614000,6.912958,56994733
2020-03-10,8.650000,9.000000,8.218000,8.314000,6.672200,42080288
2020-03-11,8.460000,8.784000,8.270000,8.540000,6.853570,30731579
2020-03-12,8.050000,8.250000,7.002000,7.066000,5.670647,54474593
2020-03-13,7.460000,8.600000,7.088000,7.713000,6.189881,53835062
2020-03-16,7.150000,7.309000,6.420000,6.743000,5.411432,53885370
2020-03-17,7.137000,7.140000,6.643000,7.010000,5.625706,40486356
2020-03-18,6.752000,7.260000,6.703000,7.000000,5.617680,27378590
2020-03-19,7.488000,7.770000,7.013000,7.370000,5.914615,38789158
2020-03-20,7.484000,7.945000,7.450000,7.934000,6.367240,41433351
2020-03-23,7.530000,7.840000,7.410000,7.605000,6.103209,31724157
2020-03-24,7.990000,8.365000,7.856000,8.365000,6.713128,28211440
2020-03-25,8.520000,8.932000,7.784000,8.433000,6.767700,44991026
2020-03-26,8.118000,8.446000,8.067000,8.303000,6.663373,26595899
2020-03-27,8.071000,8.198000,7.690000,7.860000,6.307853,24262111
2020-03-30,7.670000,7.737000,7.121000,7.274000,5.837573,33231746
2020-03-31,7.390000,7.530000,6.958000,7.147000,5.735651,37468628
2020-04-01,6.870000,7.057000,6.802000,6.860000,5.505327,23939923
2020-04-02,6.940000,6.992000,6.610000,6.779000,5.440322,27906340
2020-04-03,6.719000,6.739000,6.535000,6.540000,5.248519,21855300
2020-04-06,6.770000,7.200000,6.746000,7.107000,5.703551,30286049
2020-04-07,7.429000,7.685000,7.170000,7.350000,5.898564,32103420
2020-04-08,7.180000,7.495000,7.117000,7.314000,5.869674,17707813
2020-04-09,7.501000,7.700000,7.344000,7.437000,5.968384,19484589
2020-04-14,7.440000,7.472000,7.004000,7.100000,5.697933,26044128
2020-04-15,7.010000,7.040000,6.622000,6.622000,5.314327,28144542
2020-04-16,6.710000,6.889000,6.553000,6.666000,5.349637,21985725
2020-04-17,6.873000,7.060000,6.850000,6.863000,5.507734,22857056
2020-04-20,6.950000,6.982000,6.752000,6.897000,6.094472,14801670
2020-04-21,6.780000,6.846000,6.590000,6.590000,5.823195,15294227
2020-04-22,6.709000,6.750000,6.533000,6.718000,5.936300,13363834
2020-04-23,6.762000,7.070000,6.688000,6.900000,6.097124,18150457
2020-04-24,6.703000,6.860000,6.630000,6.688000,5.909792,17628561
2020-04-27,6.988000,7.016000,6.868000,6.969000,6.158095,13685510
2020-04-28,6.969000,7.390000,6.958000,7.228000,6.386958,25403950
2020-04-29,7.190000,7.376000,7.123000,7.376000,6.517736,26563244
2020-04-30,7.450000,7.450000,6.960000,7.029000,6.211112,31813731
2020-05-04,6.846000,6.918000,6.634000,6.634000,5.862075,24742703
2020-05-05,6.750000,6.800000,6.544000,6.655000,5.880631,26157411
2020-05-06,6.530000,6.800000,6.520000,6.600000,5.832031,19289908
2020-05-07,6.603000,6.664000,6.380000,6.496000,5.740132,22525940
2020-05-08,6.550000,6.615000,6.426000,6.580000,5.814358,12202917
2020-05-11,6.700000,6.776000,6.562000,6.615000,5.845285,18125631
2020-05-12,6.590000,6.723000,6.590000,6.656000,5.881515,13688988
2020-05-13,6.555000,6.580000,6.400000,6.400000,5.655303,21015194
2020-05-14,6.325000,6.374000,6.012000,6.284000,5.552800,35096131
